aircraft_id,tail_number,aircraft_model,airline,status,creation_date
15009,N832NN,B737-800,American Airlines,Active,2021-12-11T16:50:00.000
15008,N640JB,A320-200,JetBlue Airways,Active,2021-12-11T16:04:00.000
15007,N914NN,B737-800,American Airlines,Active,2021-12-10T16:18:00.000
15006,N583JB,A320-200,JetBlue Airways,Active,2021-12-10T14:39:00.000
15005,N789JB,A320-200,JetBlue Airways,Active,2021-12-10T14:16:00.000
15004,N625JB,A320-200,JetBlue Airways,Active,2021-12-10T14:12:00.000
14984,N239AZ,B767-200,"Air Transport International, Inc.",Active,2021-12-04T03:00:00.000
14966,JA822A,B787-8,All Nippon Airways,Active,2021-11-28T09:41:00.000
14965,LNRKO,A330-300,SAS Airlines,Active,2021-11-27T11:24:00.000
14964,N929NN,B737-800,American Airlines,Active,2021-11-26T15:46:00.000
14946,N765C,B767-300,Kalitta Air,Active,2021-11-22T04:32:00.000
14945,N429AN,A321-100,American Airlines,Active,2021-11-21T19:09:00.000
14944,N613JB,A320-200,JetBlue Airways,Active,2021-11-20T15:00:00.000
14937,N937NN,B737-800,American Airlines,Active,2021-11-15T15:54:00.000
14936,N841NN,B737-800,American Airlines,Active,2021-11-14T15:45:00.000
14935,N656JB,A320-200,JetBlue Airways,Active,2021-11-13T15:09:00.000
14934,N804JB,A320-200,JetBlue Airways,Active,2021-11-11T15:10:00.000
14933,N499AZ,B767-300,"Air Transport International, Inc.",Active,2021-11-10T18:25:00.000
14932,N983AN,B737-800,American Airlines,Active,2021-11-08T18:13:00.000
14931,N19986,B787-9,United Airlines,Active,2021-11-08T11:11:00.000
14930,N945AN,B737-800,American Airlines,Active,2021-11-07T15:36:00.000
14929,B300V,A330-300,China Southern,Active,2021-11-06T20:42:00.000
14928,N857NN,B737-800,American Airlines,Active,2021-11-05T15:44:00.000
14927,N987AN,B737-800,American Airlines,Active,2021-11-05T15:36:00.000
14926,B18916,A350-900,China Airlines,Active,2021-11-04T19:35:00.000
14925,N926NN,B737-800,American Airlines,Active,2021-11-04T19:14:00.000
14924,JA871A,B787-9,All Nippon Airways,Active,2021-11-02T09:12:00.000
14909,BKQW,A330-200,Cathay Pacific,Active,2021-10-30T22:22:00.000
14908,ZK-NZL,B787-9,Air New Zealand,Active,2021-10-30T09:07:00.000
14907,N7862A,B737-700,Southwest Airlines,Active,2021-10-28T19:49:00.000
14906,N964NN,B737-800,American Airlines,Active,2021-10-28T19:28:00.000
14905,B181912,A350-900,China Airlines,Active,2021-10-28T15:18:00.000
14904,BKPI,B777-300,Cathay Pacific,Active,2021-10-28T15:14:00.000
14890,N368AR,B737-800,Aeromexico,Active,2021-10-25T14:23:00.000
14889,BKPX,B777-300,Cathay Pacific,Active,2021-10-25T14:12:00.000
14888,N939AN,B737-800,American Airlines,Active,2021-10-24T16:19:00.000
14887,N8704Q,B737-800,Southwest Airlines,Active,2021-10-22T15:35:00.000
14886,B18052,A350-900,China Airlines,Active,2021-10-22T14:56:00.000
14885,N8527Q,B737-800,Southwest Airlines,Active,2021-10-21T20:20:00.000
14884,N579JB,A320-200,JetBlue Airways,Active,2021-10-21T16:19:00.000
14866,N8702L,B737-800,Southwest Airlines,Active,2021-10-18T16:42:00.000
14865,HL8382,A350-900,Asiana Airlines,Active,2021-10-17T10:56:00.000
14864,N119NN,A321-100,American Airlines,Active,2021-10-14T18:50:00.000
14852,N708JB,A320-200,JetBlue Airways,Active,2021-10-10T15:58:00.000
14851,N78005,B777-200,United Airlines,Active,2021-10-09T23:11:00.000
14850,A7ANH,A350-1000,Qatar Airways,Active,2021-10-09T14:45:00.000
14849,SE-RSE,A350-900,SAS Airlines,Active,2021-10-09T11:29:00.000
14848,BKQV,B777-300,Cathay Pacific,Active,2021-10-08T20:26:00.000
14847,N969AN,B737-800,American Airlines,Active,2021-10-07T19:11:00.000
14846,N8527A,B737-800,Southwest Airlines,Active,2021-10-07T17:18:00.000
14845,N649JB,A320-200,JetBlue Airways,Active,2021-10-07T15:38:00.000
14844,N603JB,A320-200,JetBlue Airways,Active,2021-10-07T15:31:00.000
14828,BKPT,B777-300,Cathay Pacific,Active,2021-10-02T19:22:00.000
14827,N8510E,B737-800,Southwest Airlines,Active,2021-10-02T15:38:00.000
14826,BKPU,B777-300,Cathay Pacific,Active,2021-09-30T22:32:00.000
14825,BLXN,A350-1000,Cathay Pacific,Active,2021-09-30T21:28:00.000
14824,N8813Q,B737-800,Southwest Airlines,Active,2021-09-30T17:03:00.000
14807,HL8383,A350-900,Asiana Airlines,Active,2021-09-26T10:27:00.000
14806,N503SY,E175-,American Airlines,Active,2021-09-25T21:19:00.000
14805,OK-NZR,B787-9,Air New Zealand,Active,2021-09-24T13:36:00.000
14804,N303SY,E175-,Delta Air Lines,Active,2021-09-23T21:12:00.000
14795,N987AM,A320-200,American Airlines,Active,2021-09-20T19:20:00.000
14794,N29981,B787-9,United Airlines,Active,2021-09-20T19:04:00.000
14793,N502SY,E175-,American Airlines,Active,2021-09-20T18:35:00.000
14792,N501SY,E175-,American Airlines,Active,2021-09-20T18:27:00.000
14791,N605JB,A320-200,JetBlue Airways,Active,2021-09-20T17:18:00.000
14790,N426AN,A321-100,American Airlines,Active,2021-09-19T16:40:00.000
14789,N107NN,A321-100,American Airlines,Active,2021-09-19T15:52:00.000
14788,N173DN,B767-300,Delta Air Lines,Active,2021-09-18T18:09:00.000
14787,VN-A865,B787-9,Vietnam Airlines JSC,Active,2021-09-18T16:34:00.000
14786,N79011,B777-200,United Airlines,Active,2021-09-17T18:12:00.000
14785,N25982,B787-9,United Airlines,Active,2021-09-17T06:34:00.000
14784,N29975,B787-9,United Airlines,Active,2021-09-17T06:33:00.000
14765,ZK-NZN,B787-9,Air New Zealand,Active,2021-09-14T10:16:00.000
14764,CGJYI,A220-100,Air Canada,Active,2021-09-13T05:47:00.000
14751,N655JB,A320-200,JetBlue Airways,Active,2021-09-05T16:49:00.000
14750,JA875A,B787-9,All Nippon Airways,Active,2021-09-05T10:47:00.000
14749,N78004,B777-200,United Airlines,Active,2021-09-05T10:46:00.000
14748,N855NN,B737-800,American Airlines,Active,2021-09-04T17:00:00.000
14747,SE-RSF,A350-900,SAS Airlines,Active,2021-09-04T07:17:00.000
14746,ECMYA,A330-200,Iberia,Active,2021-09-03T18:34:00.000
14745,N658JB,A320-200,JetBlue Airways,Active,2021-09-03T18:07:00.000
14744,N115NN,A321-100,American Airlines,Active,2021-09-03T16:58:00.000
14743,N8306H,B737-800,Southwest Airlines,Active,2021-09-02T19:05:00.000
14742,N840NN,B737-800,American Airlines,Active,2021-09-02T18:36:00.000
14741,JA836A,B787-9,All Nippon Airways,Active,2021-08-31T10:49:00.000
14740,HL8059,A350-900,Asiana Airlines,Active,2021-08-31T10:40:00.000
14739,N457AZ,B757-300,"Air Transport International, Inc.",Active,2021-08-31T00:15:00.000
14738,N901AA,A321-100,American Airlines,Active,2021-08-29T15:48:00.000
14737,N592JB,A320-200,JetBlue Airways,Active,2021-08-28T15:54:00.000
14736,N991AU,A321-100,American Airlines,Active,2021-08-28T15:39:00.000
14735,N624JB,A320-200,JetBlue Airways,Active,2021-08-27T20:44:00.000
14734,N705JB,A320-200,JetBlue Airways,Active,2021-08-27T20:15:00.000
14733,N125AA,A319-,American Airlines,Active,2021-08-27T18:54:00.000
14732,N268SY,E175-,Delta Air Lines,Active,2021-08-27T18:40:00.000
14731,N7888A,B737-700,Southwest Airlines,Active,2021-08-26T20:13:00.000
14730,N7752B,B737-700,Southwest Airlines,Active,2021-08-26T20:04:00.000
14729,N906AA,A321-100,American Airlines,Active,2021-08-26T18:53:00.000
14728,N270SY,E175-,Delta Air Lines,Active,2021-08-26T17:46:00.000
14727,N263SY,E175-,Delta Air Lines,Active,2021-08-26T17:14:00.000
14726,N585JB,A320-200,JetBlue Airways,Active,2021-08-22T18:19:00.000
14725,N917NN,B737-800,American Airlines,Active,2021-08-22T18:03:00.000
14724,N158AN,A321-100,American Airlines,Active,2021-08-22T17:33:00.000
14708,N7868K,B737-700,Southwest Airlines,Active,2021-08-20T17:25:00.000
14707,N129AA,A321-100,American Airlines,Active,2021-08-20T16:05:00.000
14706,N230HA,A321-100,Hawaiian Airlines,Active,2021-08-19T20:49:00.000
14705,N7741C,B737-700,Southwest Airlines,Active,2021-08-19T20:22:00.000
14704,N110AN,A321-200,American Airlines,Active,2021-08-19T17:59:00.000
14694,N645JB,A320-200,JetBlue Airways,Active,2021-08-14T17:59:00.000
14693,N16009,B787-10,United Airlines,Active,2021-08-14T10:57:00.000
14692,N887NN,B737-800,American Airlines,Active,2021-08-13T18:38:00.000
14691,N278SY,E175-,Delta Air Lines,Active,2021-08-13T15:38:00.000
14690,N8607M,B737-800,Southwest Airlines,Active,2021-08-12T21:44:00.000
14689,N308RD,B737-800,American Airlines,Active,2021-08-12T20:47:00.000
14688,N310RF,B737-800,American Airlines,Active,2021-08-12T20:40:00.000
14687,N338ST,B737-800,American Airlines,Active,2021-08-12T20:33:00.000
14686,N106NN,A321-100,American Airlines,Active,2021-08-12T19:27:00.000
14685,N277SY,E175-,Delta Air Lines,Active,2021-08-12T17:45:00.000
14684,N20201,B737-500,Signature Flight Support,Active,2021-08-10T10:17:00.000
14682,N562JB,A320-200,JetBlue Airways,Active,2021-08-06T21:23:00.000
14681,N7735A,B737-700,Southwest Airlines,Active,2021-08-06T21:12:00.000
14680,N338RS,B737-800,American Airlines,Active,2021-08-06T20:22:00.000
14679,N302SA,B737-800,American Airlines,Active,2021-08-06T20:17:00.000
14678,N131NN,A321-100,American Airlines,Active,2021-08-06T20:07:00.000
14677,N105UW,A320-200,American Airlines,Active,2021-08-06T19:56:00.000
14676,N342PM,B737-800,American Airlines,Active,2021-08-06T19:43:00.000
14675,N342RX,B737-800,American Airlines,Active,2021-08-01T16:27:00.000
14674,N834JB,A320-200,JetBlue Airways,Active,2021-07-31T18:16:00.000
14673,N565JB,A320-200,JetBlue Airways,Active,2021-07-31T17:58:00.000
14672,N8709Q,B737-800,Southwest Airlines,Active,2021-07-31T17:49:00.000
14671,N913NN,B737-800,American Airlines,Active,2021-07-31T16:41:00.000
14670,N315SD,B737-800,American Airlines,Active,2021-07-29T18:44:00.000
14669,N118US,A320-200,American Airlines,Active,2021-07-29T17:09:00.000
14668,EC-NNH,A330-200,Iberia,Active,2021-07-25T07:25:00.000
14667,N318SF,B737-800,American Airlines,Active,2021-07-24T16:53:00.000
14666,N898NN,B737-800,American Airlines,Active,2021-07-24T16:27:00.000
14665,N319PG,B737-800,American Airlines,Active,2021-07-24T16:17:00.000
14664,N293SY,E175-,Delta Air Lines,Active,2021-07-24T15:41:00.000
14663,N23983,B787-9,United Airlines,Active,2021-07-23T18:20:00.000
14662,N503AZ,B767-300,"Air Transport International, Inc.",Active,2021-07-23T00:48:00.000
14661,N729JB,A320-200,JetBlue Airways,Active,2021-07-22T19:37:00.000
14660,N527JL,A320-200,JetBlue Airways,Active,2021-07-22T19:23:00.000
14659,N881NN,B737-800,American Airlines,Active,2021-07-22T17:20:00.000
14658,N350RV,B737-800,American Airlines,Active,2021-07-22T17:15:00.000
14657,N316SE,B737-800,American Airlines,Active,2021-07-22T17:08:00.000
14656,N838NN,B737-800,American Airlines,Active,2021-07-22T17:03:00.000
14655,N114UW,A320-200,American Airlines,Active,2021-07-22T16:50:00.000
14654,N141DU,A220-100,Delta Air Lines,Active,2021-07-22T16:02:00.000
14653,BKPO,B777-300,Cathay Pacific,Active,2021-07-19T01:43:00.000
14652,N563JB,A320-200,JetBlue Airways,Active,2021-07-18T17:30:00.000
14651,EC-MOY,A330-200,Iberia,Active,2021-07-18T16:56:00.000
14650,N329SL,B737-800,American Airlines,Active,2021-07-18T16:33:00.000
14649,N529JB,A320-200,JetBlue Airways,Active,2021-07-17T18:59:00.000
14648,N623JB,A320-200,JetBlue Airways,Active,2021-07-17T18:00:00.000
14647,N970AN,B737-800,American Airlines,Active,2021-07-17T17:26:00.000
14646,N8746Q,B737-800,Southwest Airlines,Active,2021-07-17T17:17:00.000
14645,N132AN,A321-100,American Airlines,Active,2021-07-17T16:51:00.000
14644,N335PH,B737-800,American Airlines,Active,2021-07-16T20:41:00.000
14643,N138DU,A220-100,Delta Air Lines,Active,2021-07-16T19:40:00.000
14642,N29984,B787-9,United Airlines,Active,2021-07-14T13:01:00.000
14641,N766JB,A320-200,JetBlue Airways,Active,2021-07-11T19:52:00.000
14640,N304SY,E175-,Delta Air Lines,Active,2021-07-11T19:13:00.000
14639,N133DU,A220-100,Delta Air Lines,Active,2021-07-11T19:06:00.000
14638,N659JB,A320-200,JetBlue Airways,Active,2021-07-11T14:53:00.000
14637,SE-RSD,A350-900,SAS Airlines,Active,2021-07-11T11:08:00.000
14636,N29985,B787-9,United Airlines,Active,2021-07-11T10:14:00.000
14635,N303RG,B737-800,American Airlines,Active,2021-07-10T18:48:00.000
14634,N327SK,B737-800,American Airlines,Active,2021-07-10T18:38:00.000
14633,N128UW,A320-200,American Airlines,Active,2021-07-10T18:24:00.000
14632,N779JB,A320-200,JetBlue Airways,Active,2021-07-09T19:58:00.000
14631,N517JB,A320-200,JetBlue Airways,Active,2021-07-09T19:21:00.000
14630,CFSJJ,B737-800,Air Canada,Active,2021-07-09T15:25:00.000
14629,N27015,B777-200,United Airlines,Active,2021-07-07T10:08:00.000
14628,ECNNH,A330-200,Iberia,Active,2021-07-05T19:17:00.000
14627,CFJGZ,CRJ-900,Air Canada,Active,2021-07-05T19:09:00.000
14626,N324DX,A321-100,Delta Air Lines,Active,2021-07-05T18:58:00.000
14625,N335RT,B737-800,American Airlines,Active,2021-07-05T18:10:00.000
14624,N367DN,A321-100,Delta Air Lines,Active,2021-07-05T17:53:00.000
14623,N164NN,A321-100,American Airlines,Active,2021-07-04T17:39:00.000
14622,N931AM,A321-100,American Airlines,Active,2021-07-04T17:28:00.000
14621,N608JB,A321-100,JetBlue Airways,Active,2021-07-04T16:23:00.000
14620,N944NN,B737-800,American Airlines,Active,2021-07-04T15:43:00.000
14619,N112AN,A321-100,American Airlines,Active,2021-07-04T15:35:00.000
14618,N101NN,A321-100,American Airlines,Active,2021-07-04T15:30:00.000
14617,SERSC,A350-900,SAS Airlines,Active,2021-07-04T10:19:00.000
14616,N896NN,B737-800,American Airlines,Active,2021-07-03T21:20:00.000
14615,N323SG,B737-800,American Airlines,Active,2021-07-03T20:57:00.000
14614,N334SM,B737-800,American Airlines,Active,2021-07-03T16:02:00.000
14613,N336RU,B737-800,American Airlines,Active,2021-07-03T15:57:00.000
14612,N267SY,E175-,Delta Air Lines,Active,2021-07-03T15:32:00.000
14611,N290SY,E175-,Delta Air Lines,Active,2021-07-03T15:28:00.000
14610,N299SY,E175-,Delta Air Lines,Active,2021-07-03T15:26:00.000
14609,N852NN,B737-800,American Airlines,Active,2021-07-02T21:03:00.000
14608,N930NN,B737-800,American Airlines,Active,2021-07-02T20:07:00.000
14607,N156AN,A321-100,American Airlines,Active,2021-07-02T19:57:00.000
14606,N306RC,B737-800,American Airlines,Active,2021-07-02T19:50:00.000
14605,N105DX,A321-100,Delta Air Lines,Active,2021-07-02T19:09:00.000
14604,N386DN,A321-100,Delta Air Lines,Active,2021-07-02T15:47:00.000
14589,SE-RSC,A350-900,SAS Airlines,Active,2021-06-27T07:44:00.000
14588,N121UW,A320-200,American Airlines,Active,2021-06-26T15:41:00.000
14587,N341RW,B737-800,American Airlines,Active,2021-06-25T16:44:00.000
14586,N262SY,E175-,Delta Air Lines,Active,2021-06-25T16:34:00.000
14585,N281SY,E175-,Delta Air Lines,Active,2021-06-25T16:31:00.000
14584,N350DN,A321-100,Delta Air Lines,Active,2021-06-25T16:16:00.000
14577,N264SY,E175-,Delta Air Lines,Active,2021-06-21T18:00:00.000
14576,N315RJ,B737-800,American Airlines,Active,2021-06-20T15:20:00.000
14575,N298SY,E175-,Delta Air Lines,Active,2021-06-20T15:11:00.000
14574,N383DZ,A321-100,Delta Air Lines,Active,2021-06-20T14:59:00.000
14573,SERSE,A350-900,SAS Airlines,Active,2021-06-20T10:39:00.000
14572,N28987,B787-9,United Airlines,Active,2021-06-19T15:53:00.000
14571,N110UW,A321-100,American Airlines,Active,2021-06-19T15:27:00.000
14570,N303RE,B737-800,American Airlines,Active,2021-06-19T15:24:00.000
14569,N108UW,A320-200,American Airlines,Active,2021-06-18T16:14:00.000
14568,N339SU,B737-800,American Airlines,Active,2021-06-18T16:10:00.000
14567,N302SS,B737-800,American Airlines,Active,2021-06-18T16:08:00.000
14566,N368DN,A321-100,Delta Air Lines,Active,2021-06-18T15:49:00.000
14565,N271SY,E175-,Delta Air Lines,Active,2021-06-18T15:44:00.000
14564,N880UA,A319-,United Airlines,Active,2021-06-18T08:06:00.000
14550,N228HA,A321-200,Hawaiian Airlines,Active,2021-06-13T18:13:00.000
14549,N349DX,A321-100,Delta Air Lines,Active,2021-06-13T17:58:00.000
14548,N891NN,B737-800,American Airlines,Active,2021-06-13T16:48:00.000
14547,N313SB,B737-800,American Airlines,Active,2021-06-13T16:24:00.000
14546,N324RN,B737-800,American Airlines,Active,2021-06-13T16:21:00.000
14545,N988AL,A321-100,American Airlines,Active,2021-06-13T16:16:00.000
14544,N935NN,B737-800,American Airlines,Active,2021-06-13T16:13:00.000
14528,N288SY,E175-,Delta Air Lines,Active,2021-06-11T15:15:00.000
14527,N343RY,B737-800,American Airlines,Active,2021-06-10T16:47:00.000
14526,N284SY,E175-,Delta Air Lines,Active,2021-06-10T16:06:00.000
14525,N273SY,E175-,Delta Air Lines,Active,2021-06-10T15:55:00.000
14524,N287SY,E175-,Delta Air Lines,Active,2021-06-10T15:52:00.000
14517,N968UA,B787-8,United Airlines,Active,2021-06-08T06:34:00.000
14516,FRARF,A330-200,Signature Flight Support,Active,2021-06-07T11:39:00.000
14515,N122US,A320-200,American Airlines,Active,2021-06-05T17:11:00.000
14514,N323SQ,B737-800,American Airlines,Active,2021-06-05T17:05:00.000
14513,N341SV,B737-800,American Airlines,Active,2021-06-05T17:02:00.000
14512,N947NN,B737-800,American Airlines,Active,2021-06-05T16:43:00.000
14511,N382DN,A321-100,Delta Air Lines,Active,2021-06-05T16:16:00.000
14510,N275SY,E175-,Delta Air Lines,Active,2021-06-05T16:11:00.000
14509,N147AA,A321-100,American Airlines,Active,2021-06-04T16:38:00.000
14508,N978NN,B737-800,American Airlines,Active,2021-06-04T16:26:00.000
14507,N814AW,A319-,American Airlines,Active,2021-06-04T16:19:00.000
14506,N954NN,B737-800,American Airlines,Active,2021-06-04T16:12:00.000
14505,N272SY,E175-,Delta Air Lines,Active,2021-06-04T15:47:00.000
14504,CGJXW,A220-100,Air Canada,Active,2021-06-04T05:54:00.000
14503,N162AA,A321-100,American Airlines,Active,2021-05-28T17:20:00.000
14502,N833NN,B737-800,American Airlines,Active,2021-05-27T17:36:00.000
14501,N276SY,E175-,Delta Air Lines,Active,2021-05-27T17:25:00.000
14500,N775XF,A319-,American Airlines,Active,2021-05-22T17:03:00.000
14499,N800NN,B737-800,American Airlines,Active,2021-05-22T16:58:00.000
14498,N152AA,A321-100,American Airlines,Active,2021-05-22T16:48:00.000
14497,N286SY,EMB-170,Delta Air Lines,Active,2021-05-22T16:26:00.000
14496,N636JB,A320-200,JetBlue Airways,Active,2021-05-21T17:12:00.000
14495,N315DN,A321-100,Delta Air Lines,Active,2021-05-21T16:32:00.000
14494,N221PS,CRJ-200,United Airlines,Active,2021-05-21T16:16:00.000
14493,N359AW,A320-200,American Airlines,Active,2021-05-20T10:26:00.000
14492,N180FE,B767-300,Federal Express,Active,2021-05-18T02:59:00.000
14491,DAIXM,A350-900,Lufthansa German Airlines,Active,2021-05-17T15:38:00.000
14490,N922AN,B737-800,American Airlines,Active,2021-05-16T15:29:00.000
14489,N297SY,E175-,Delta Air Lines,Active,2021-05-16T15:01:00.000
14488,N341NW,A320-200,Delta Air Lines,Active,2021-05-16T14:58:00.000
14487,N998AN,A321-100,American Airlines,Active,2021-05-15T15:28:00.000
14486,N902NN,B737-800,American Airlines,Active,2021-05-13T17:19:00.000
14485,N282SY,E175-,Delta Air Lines,Active,2021-05-13T16:57:00.000
14484,N821NN,B737-800,American Airlines,Active,2021-05-07T16:37:00.000
14467,N942US,A321-100,American Airlines,Active,2021-05-03T15:39:00.000
14466,N981NN,B737-800,American Airlines,Active,2021-05-02T15:27:00.000
14465,N976NN,B737-800,American Airlines,Active,2021-05-01T16:08:00.000
14464,N989NN,B737-800,American Airlines,Active,2021-04-30T18:23:00.000
14457,RA-82047,AN124,Swissport USA,Active,2021-04-26T13:14:00.000
14456,N905NN,B737-800,American Airlines,Active,2021-04-25T15:26:00.000
14455,N109NN,A321-100,American Airlines,Active,2021-04-25T15:16:00.000
14454,N589JB,A320-200,JetBlue Airways,Active,2021-04-25T15:02:00.000
14453,N924NN,B737-800,American Airlines,Active,2021-04-22T17:00:00.000
14452,N352PS,B737-800,American Airlines,Active,2021-04-22T12:39:00.000
14451,N708JH,CRJ-100,Signature Flight Support,Active,2021-04-20T13:07:00.000
14450,N77012,B777-200,United Airlines,Active,2021-04-19T10:19:00.000
14449,N965AN,B737-800,American Airlines,Active,2021-04-17T15:56:00.000
14448,N154AA,A321-100,American Airlines,Active,2021-04-17T15:16:00.000
14447,N875NN,B737-800,American Airlines,Active,2021-04-16T16:55:00.000
14446,N337PJ,B737-800,American Airlines,Active,2021-04-16T16:46:00.000
14445,N641JB,A320-200,JetBlue Airways,Active,2021-04-15T15:21:00.000
14444,N882NN,B737-800,American Airlines,Active,2021-04-11T15:38:00.000
14443,N744P,A319-,American Airlines,Active,2021-04-10T18:01:00.000
14442,N776UX,A319-,American Airlines,Active,2021-04-10T17:55:00.000
14441,N715UW,A319-,American Airlines,Active,2021-04-10T17:52:00.000
14440,N722US,A319-,American Airlines,Active,2021-04-10T17:32:00.000
14439,N814NN,B737-800,American Airlines,Active,2021-04-10T16:57:00.000
14438,N366DX,A321-100,Delta Air Lines,Active,2021-04-10T15:18:00.000
14437,N395DZ,A321-100,Delta Air Lines,Active,2021-04-10T14:55:00.000
14436,N139DU,A220-100,Delta Air Lines,Active,2021-04-04T15:17:00.000
